datetime,meander,granular_sums,straight_line
2022-03-22 12:00:00,1.1696154133454761,44755.51783553085,38265.1573541731
2022-03-23 12:00:00,2.1850179450525324,44531.69752387635,20380.472217497376
2022-03-24 12:00:00,1.249286087526539,24627.535680259873,19713.287393618477
2022-03-25 12:00:00,1.2638223925053023,43633.9237339323,34525.36051955516
2022-03-26 12:00:00,1.3027599578289362,27890.494549128613,21408.77479501936
2022-03-27 12:00:00,1.394740399380189,38245.123854855534,27420.96226068403
2022-03-28 12:00:00,1.3944658461285773,20328.281223448863,14577.826541887556
2022-03-29 12:00:00,1.0995333575588695,25844.436919828553,23504.91391839818
2022-03-30 12:00:00,1.154334848713113,25997.749002725963,22521.84366755368
2022-03-31 12:00:00,1.098294339409836,30882.83694277063,28118.907504672567
2022-04-01 12:00:00,1.546099336598121,11523.971064381654,7453.57739415232
2022-04-02 12:00:00,1.0233656656258148,55388.007960999246,54123.379180527845
2022-04-03 12:00:00,1.1285901894043444,51113.20296084219,45289.426968897445
2022-04-04 12:00:00,1.0589801231026925,43242.185680023504,40833.802954987266
2022-04-05 12:00:00,1.2355340927028813,23054.700481116375,18659.704023772756
2022-04-06 12:00:00,1.0838212112040482,29888.72648421238,27577.17433026443
2022-04-07 12:00:00,1.0350155224237931,38917.92539187424,37601.29635615172
2022-04-08 12:00:00,1.056875912378954,39156.010269274906,37048.82456932665
2022-04-09 12:00:00,1.0346165475434326,45189.212760832896,43677.256920091815
2022-04-10 12:00:00,1.0197355136780253,41559.929203485226,40755.59656992342
2022-04-11 12:00:00,1.2390348634900803,43637.25301394988,35218.74508924925
2022-04-12 12:00:00,1.4281027132910287,23717.82751631152,16607.928334268305
2022-04-13 12:00:00,1.3894315336394771,24006.77526008914,17278.127549909415
2022-04-14 12:00:00,1.0305176603622905,22956.469532068615,22276.638640038444
2022-04-15 12:00:00,1.1279915206554274,29244.818714307195,25926.452618468524
2022-04-16 12:00:00,1.0240911584935681,57027.710393672576,55686.166139311266
2022-04-17 12:00:00,1.0335878575554487,35421.88616910312,34270.80330924151
2022-04-18 12:00:00,1.073324960394422,24008.01848502161,22367.89357456033
2022-04-19 12:00:00,1.1036998578579422,22788.415635676552,20647.294165557156
2022-04-20 12:00:00,1.117815059457166,16131.512943754207,14431.289690790176
2022-04-21 12:00:00,1.01882146566011,35745.289745449314,35084.93975663282
2022-04-22 12:00:00,1.0159479450945803,34306.71438471953,33768.18128366383
2022-04-23 12:00:00,1.115593854921047,17334.45366508019,15538.319423879391
2022-04-24 12:00:00,1.1311947081287854,18287.715831378606,16166.726824270616
2022-04-25 12:00:00,1.5105082273683115,16204.726930418365,10727.996469539998
2022-04-26 12:00:00,1.0444328796503044,15384.955020873831,14730.43918918466
