/* DATA DESCRIPTION:
Citation:	Lei, Ruibo; Cheng, Bin; Hoppmann, Mario; Zuo, Guangyu (2022): Auxiliary data from SIMBA-type sea ice mass balance buoy 2019T58 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.940388, 
	In: Lei, R et al. (2022): Temperature and heating induced temperature difference measurements from SIMBA-type sea ice mass balance buoy 2019T58, deployed during MOSAiC 2019/20 [dataset bundled publication]. PANGAEA, https://doi.org/10.1594/PANGAEA.940393
Abstract:	Geographic position, barometric pressure, tilt and compass.
Keyword(s):	Arctic Ocean; distributed network; Heating rising; MOSAiC-ICE; Sea ice mass balance; snow; Temperature
Project(s):	Integrated Arctic observation system (INTAROS) (URI: https://doi.org/10.3030/727890)
	Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) (URI: https://mosaic-expedition.org/)
Funding:	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: https://www.awi.de/), grant/award no. AFMOSAiC-1_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate
	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: https://www.awi.de/), grant/award no. AWI_PS122_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate / MOSAiC
	Horizon 2020 (H2020) (URI: https://ec.europa.eu/programmes/horizon2020/), grant/award no. 727890: Integrated Arctic observation system (INTAROS) (URI: doi:10.3030/727890)
	National Key Research and Development Program of China, grant/award no. 2018YFA0605903
	National Natural Science Foundation of China (NSFC) (URI: http://www.nsfc.gov.cn/publish/portal1/), grant/award no. 41722605
	National Natural Science Foundation of China (NSFC) (URI: http://www.nsfc.gov.cn/publish/portal1/), grant/award no. 41976219
Coverage:	MEDIAN LATITUDE: 85.322442 * MEDIAN LONGITUDE: 61.722010 * SOUTH-BOUND LATITUDE: 79.848466 * WEST-BOUND LONGITUDE: -1.018096 * NORTH-BOUND LATITUDE: 88.805026 * EAST-BOUND LONGITUDE: 139.567893
	DATE/TIME START: 2019-10-07T09:00:00 * DATE/TIME END: 2020-07-28T00:00:00
Event(s):	AF-MOSAiC-1_115 (PS122/1_1-177, 2019T58, FMI_05_09) * LATITUDE START: 85.111120 * LONGITUDE START: 136.195980 * LATITUDE END: 77.723130 * LONGITUDE END: -4.141530 * DATE/TIME START: 2019-10-08T01:00:00 * DATE/TIME END: 2020-08-12T12:00:12 * Sensor URI: https://sensor.awi.de/?urn=buoy:2019t58 * LOCATION: Arctic Ocean * CAMPAIGN: AF-MOSAiC-1 (MOSAiC20192020, AF122/1) (URI: https://doi.org/10.2312/BzPM_0744_2020) * BASIS: Akademik Fedorov * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/) * COMMENT: Station M4__Measurement:Snow and ice temperature profile__Comment:ice thickness 1.57 m and snow depth 0.18 m__Old Labels:M4_SIMBA8_PRIC_20191008,PS122/1_1-177; recovery: AT-MOSAiC-1_2; IRIDIUM number: 300234065171790
	AT-MOSAiC-1_2 (2019T58) * LATITUDE: 77.723133 * LONGITUDE: -4.141536 * DATE/TIME: 2020-08-12T12:00:12 * Sensor URI: https://sensor.awi.de/?urn=buoy:2019t58 * LOCATION: North Greenland Sea * CAMPAIGN: AT-MOSAiC-1 (MOSAiC20192020) * BASIS: Akademik Tryoshnikov * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/) * COMMENT: Recovery
Comment:	The data set has been processed and contains quality flags for different kinds for erroneous data. Flag values are the sum of individual error codes. The value of 0 refers to no error. Quality flag, position: The geographic position is flagged +1 if the drift velocity, as derived from the GPS longitude and latitude, exceeds a threshold of 10 deg latitude or 50 deg longitude per time step; +2 if the position exceeds extreme values, such as longitude > 360 deg; +4 if the position is exactly 0.0.
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Lei, Ruibo (https://orcid.org/0000-0001-8525-8622, leiruibo@pric.org.cn) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	LATITUDE (Latitude) * GEOCODE * PI: Lei, Ruibo (https://orcid.org/0000-0001-8525-8622, leiruibo@pric.org.cn) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	LONGITUDE (Longitude) * GEOCODE * PI: Lei, Ruibo (https://orcid.org/0000-0001-8525-8622, leiruibo@pric.org.cn) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	Temperature, air [°C] (TTT) * PI: Lei, Ruibo (https://orcid.org/0000-0001-8525-8622, leiruibo@pric.org.cn) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	Pressure, atmospheric [hPa] (PPPP) * PI: Lei, Ruibo (https://orcid.org/0000-0001-8525-8622, leiruibo@pric.org.cn) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	Tilt angle [deg] (Tilt) * PI: Lei, Ruibo (https://orcid.org/0000-0001-8525-8622, leiruibo@pric.org.cn) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	Compass bearing [deg] (Compass bearing) * PI: Lei, Ruibo (https://orcid.org/0000-0001-8525-8622, leiruibo@pric.org.cn) * METHOD/DEVICE: SAMS Ice Mass Balance buoy (SIMBA) (URI: https://www.sams-enterprise.com/services/autonomous-ice-measurement---old/)
	Quality flag, position (QF pos) * PI: Lei, Ruibo (https://orcid.org/0000-0001-8525-8622, leiruibo@pric.org.cn)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels) * Processing Level: PANGAEA data processing level 2 (URI: https://wiki.pangaea.de/wiki/Processing_levels#PANGAEA_data_processing_level_2)
Size:	17605 data points
*/
Date/Time	Latitude	Longitude	TTT [°C]	PPPP [hPa]	Tilt [deg]	Compass bearing [deg]	QF pos
2019-10-07T09:00	85.048306	137.879653	1022	-8.2500	3	252	0
2019-10-07T11:00	85.043453	137.958160	1021	-8.7500	3	258	0
2019-10-07T13:00	85.037493	138.077493	1020	-9.0000	3	261	0
2019-10-07T15:00	85.030173	138.212773	1019	-8.9375	3	256	0
2019-10-07T17:00	85.021466	138.336906	1018	-9.4375	2	258	0
2019-10-07T19:00	85.012000	138.456640	1017	-9.1875	3	252	0
2019-10-07T21:00	85.003160	138.576986	1015	-8.8125	2	256	0
2019-10-07T23:00	84.994773	138.740346	1014	-8.3750	2	262	0
2019-10-08T01:00	84.985786	138.939680	1011	-7.5000	3	255	0
2019-10-08T03:00	84.976186	139.139653	1009	-6.2500	3	256	0
2019-10-08T05:00	84.965386	139.319440	1007	-5.5000	3	260	0
2019-10-08T07:00	84.953520	139.457466	1005	-5.0000	2	259	0
2019-10-08T09:00	84.941733	139.543200	1004	-4.3125	3	258	0
2019-10-08T11:00	84.930986	139.567893	1004	-4.3750	3	255	0
2019-10-08T13:00	84.920493	139.556480	1004	-5.5625	3	255	0
2019-10-08T15:00	84.911853	139.538666	1004	-6.5000	3	256	0
2019-10-08T17:00	84.904920	139.527653	1005	-7.8750	3	250	0
2019-10-08T19:00	84.898093	139.520026	1005	-7.9375	3	256	0
2019-10-08T21:00	84.891173	139.494346	1006	-7.3750	2	253	0
2019-10-08T23:00	84.886426	139.446213	1007	-7.6875	3	253	0
2019-10-09T01:00	84.884293	139.385360	1007	-8.0625	3	259	0
2019-10-09T03:00	84.883946	139.334000	1008	-9.2500	3	251	0
2019-10-09T05:00	84.885266	139.306506	1009	-10.7500	3	248	0
2019-10-09T07:00	84.884653	139.291466	1009	-11.5625	2	253	0
2019-10-09T09:00	84.881666	139.270053	1010	-11.1875	3	253	0
2019-10-09T11:00	84.879733	139.236986	1009	-11.0625	3	255	0
2019-10-09T13:00	84.879360	139.204933	1009	-11.0625	3	256	0
2019-10-09T15:00	84.880533	139.183333	1009	-11.3750	3	257	0
2019-10-09T17:00	84.882973	139.170453	1009	-11.7500	3	249	0
2019-10-09T19:00	84.885640	139.152933	1009	-13.3750	3	246	0
2019-10-09T21:00	84.888426	139.112560	1009	-13.5625	2	249	0
2019-10-09T23:00	84.891493	139.041893	1009	-12.8125	3	247	0
2019-10-10T01:00	84.895720	138.950746	1010	-11.6875	2	250	0
2019-10-10T03:00	84.900893	138.854720	1011	-10.5000	3	255	0
2019-10-10T05:00	84.905466	138.772480	1013	-11.2500	2	253	0
2019-10-10T07:00	84.907026	138.724586	1014	-13.5625	3	251	0
2019-10-10T09:00	84.905320	138.684293	1015	-14.4375	3	251	0
2019-10-10T11:00	84.902226	138.629760	1016	-13.8125	3	246	0
2019-10-10T13:00	84.899613	138.575920	1017	-14.6250	3	248	0
2019-10-10T15:00	84.897560	138.544320	1018	-15.8125	2	249	0
2019-10-10T17:00	84.895440	138.551120	1018	-16.9375	3	244	0
2019-10-10T19:00	84.891640	138.601573	1017	-16.5000	2	250	0
2019-10-10T21:00	84.885000	138.672160	1016	-14.8125	3	246	0
2019-10-10T23:00	84.876493	138.741840	1015	-14.5625	2	246	0
2019-10-11T01:00	84.867386	138.792906	1015	-14.6250	3	245	0
2019-10-11T03:00	84.858120	138.829093	1015	-15.0625	3	248	0
2019-10-11T05:00	84.851266	138.861226	1014	-15.8750	3	250	0
2019-10-11T07:00	84.845013	138.911493	1014	-15.7500	2	247	0
2019-10-11T09:00	84.834200	138.950400	1014	-15.0625	2	250	0
2019-10-11T11:00	84.825840	138.957706	1014	-15.5000	2	244	0
2019-10-11T13:00	84.820626	138.960266	1014	-15.1875	3	246	0
2019-10-11T15:00	84.817453	138.987813	1013	-13.5000	3	251	0
2019-10-11T17:00	84.814240	139.046346	1012	-13.3125	3	250	0
2019-10-11T19:00	84.810466	139.097280	1012	-14.1875	2	247	0
2019-10-11T21:00	84.806666	139.127626	1011	-13.8125	3	250	0
2019-10-11T23:00	84.805773	139.128400	1010	-13.2500	3	251	0
2019-10-12T01:00	84.809573	139.117813	1008	-12.8125	3	245	0
2019-10-12T03:00	84.817306	139.127013	1007	-12.8750	3	245	0
2019-10-12T05:00	84.824986	139.141093	1005	-13.1875	3	250	0
2019-10-12T07:00	84.830840	139.138106	1002	-13.0000	3	251	0
2019-10-12T09:00	84.833506	139.103333	1001	-13.8750	3	247	0
2019-10-12T11:00	84.835720	139.027706	1000	-15.0625	3	252	0
2019-10-12T13:00	84.838960	138.927760	1000	-14.9375	3	248	0
2019-10-12T15:00	84.842413	138.843466	1000	-14.3750	2	253	0
2019-10-12T17:00	84.844386	138.790160	1000	-15.3125	2	257	0
2019-10-12T19:00	84.843893	138.743813	1001	-15.6875	3	249	0
2019-10-12T21:00	84.842160	138.671040	1001	-15.1875	3	247	0
2019-10-12T23:00	84.841253	138.572080	1002	-14.3750	2	247	0
2019-10-13T01:00	84.841600	138.471920	1003	-17.1250	2	252	0
2019-10-13T03:00	84.841880	138.392080	1003	-18.1250	3	247	0
2019-10-13T05:00	84.840400	138.334933	1004	-17.5625	2	249	0
2019-10-13T07:00	84.837106	138.281226	1004	-19.0000	2	246	0
2019-10-13T09:00	84.833280	138.218266	1004	-20.0625	3	243	0
2019-10-13T11:00	84.829506	138.154906	1005	-19.7500	2	244	0
2019-10-13T13:00	84.826133	138.115493	1004	-19.9375	3	246	0
2019-10-13T15:00	84.821973	138.111173	1003	-20.6250	2	243	0
2019-10-13T17:00	84.815760	138.136986	1002	-20.5000	2	244	0
2019-10-13T19:00	84.808186	138.144960	1001	-19.3125	2	243	0
2019-10-13T21:00	84.800666	138.105040	1001	-17.8750	2	245	0
2019-10-13T23:00	84.794240	138.025466	1002	-18.0000	3	247	0
2019-10-14T01:00	84.789280	137.945626	1002	-17.8125	2	248	0
2019-10-14T03:00	84.784946	137.888800	1003	-18.6250	3	248	0
2019-10-14T05:00	84.780466	137.850266	1004	-17.8750	2	244	0
2019-10-14T07:00	84.775013	137.821893	1005	-17.4375	2	246	0
2019-10-14T09:00	84.768360	137.787253	1006	-17.8125	3	243	0
2019-10-14T11:00	84.762680	137.734346	1007	-16.3125	3	245	0
2019-10-14T13:00	84.759413	137.678933	1008	-16.6250	2	250	0
2019-10-14T15:00	84.757920	137.647066	1008	-18.6250	3	246	0
2019-10-14T17:00	84.756706	137.649386	1009	-19.7500	3	243	0
2019-10-14T19:00	84.754733	137.670266	1009	-20.8125	2	238	0
